"base_oecd","base_countr","gender","basc_acadag","cluster6","count"
"Medical_and_Health_Sciences","Tunisia","mal","21-25","TP",7
"Medical_and_Health_Sciences","Tunisia","unkn","21-25","BT",1
"Medical_and_Health_Sciences","Tunisia","unkn","21-25","LW",1
"Medical_and_Health_Sciences","Tunisia","unkn","21-25","ML",1
"Medical_and_Health_Sciences","Tunisia","unkn","21-25","MH",1
"Medical_and_Health_Sciences","Tunisia","unkn","21-25","HG",5
"Medical_and_Health_Sciences","Tunisia","unkn","21-25","TP",2
"Medical_and_Health_Sciences","Turkey","fem","21-25","BT",79
"Medical_and_Health_Sciences","Turkey","fem","21-25","LW",232
"Medical_and_Health_Sciences","Turkey","fem","21-25","ML",236
"Medical_and_Health_Sciences","Turkey","fem","21-25","MH",208
"Medical_and_Health_Sciences","Turkey","fem","21-25","HG",279
"Medical_and_Health_Sciences","Turkey","fem","21-25","TP",59
"Medical_and_Health_Sciences","Turkey","mal","21-25","BT",158
"Medical_and_Health_Sciences","Turkey","mal","21-25","LW",418
"Medical_and_Health_Sciences","Turkey","mal","21-25","ML",492
"Medical_and_Health_Sciences","Turkey","mal","21-25","MH",479
"Medical_and_Health_Sciences","Turkey","mal","21-25","HG",557
"Medical_and_Health_Sciences","Turkey","mal","21-25","TP",150
"Medical_and_Health_Sciences","Turkey","unkn","21-25","BT",22
"Medical_and_Health_Sciences","Turkey","unkn","21-25","LW",56
"Medical_and_Health_Sciences","Turkey","unkn","21-25","ML",58
"Medical_and_Health_Sciences","Turkey","unkn","21-25","MH",53
"Medical_and_Health_Sciences","Turkey","unkn","21-25","HG",107
"Medical_and_Health_Sciences","Turkey","unkn","21-25","TP",15
"Medical_and_Health_Sciences","Uganda","fem","21-25","BT",4
"Medical_and_Health_Sciences","Uganda","fem","21-25","LW",3
"Medical_and_Health_Sciences","Uganda","fem","21-25","ML",4
"Medical_and_Health_Sciences","Uganda","fem","21-25","MH",1
"Medical_and_Health_Sciences","Uganda","fem","21-25","TP",8
"Medical_and_Health_Sciences","Uganda","mal","21-25","BT",4
"Medical_and_Health_Sciences","Uganda","mal","21-25","LW",14
"Medical_and_Health_Sciences","Uganda","mal","21-25","ML",6
"Medical_and_Health_Sciences","Uganda","mal","21-25","MH",6
"Medical_and_Health_Sciences","Uganda","mal","21-25","HG",2
"Medical_and_Health_Sciences","Uganda","mal","21-25","TP",21
"Medical_and_Health_Sciences","Ukraine","fem","21-25","BT",16
"Medical_and_Health_Sciences","Ukraine","fem","21-25","LW",16
"Medical_and_Health_Sciences","Ukraine","fem","21-25","ML",7
"Medical_and_Health_Sciences","Ukraine","fem","21-25","MH",4
"Medical_and_Health_Sciences","Ukraine","fem","21-25","HG",2
"Medical_and_Health_Sciences","Ukraine","fem","21-25","TP",3
"Medical_and_Health_Sciences","Ukraine","mal","21-25","BT",22
"Medical_and_Health_Sciences","Ukraine","mal","21-25","LW",23
"Medical_and_Health_Sciences","Ukraine","mal","21-25","ML",12
"Medical_and_Health_Sciences","Ukraine","mal","21-25","MH",2
"Medical_and_Health_Sciences","Ukraine","mal","21-25","HG",4
"Medical_and_Health_Sciences","Ukraine","mal","21-25","TP",5
"Medical_and_Health_Sciences","Ukraine","unkn","21-25","BT",12
"Medical_and_Health_Sciences","Ukraine","unkn","21-25","LW",3
"Medical_and_Health_Sciences","Ukraine","unkn","21-25","ML",1
"Medical_and_Health_Sciences","United Arab Emirates","fem","21-25","BT",3
"Medical_and_Health_Sciences","United Arab Emirates","fem","21-25","LW",5
"Medical_and_Health_Sciences","United Arab Emirates","fem","21-25","ML",5
"Medical_and_Health_Sciences","United Arab Emirates","fem","21-25","MH",5
"Medical_and_Health_Sciences","United Arab Emirates","fem","21-25","HG",3
"Medical_and_Health_Sciences","United Arab Emirates","fem","21-25","TP",1
"Medical_and_Health_Sciences","United Arab Emirates","mal","21-25","BT",6
"Medical_and_Health_Sciences","United Arab Emirates","mal","21-25","LW",19
"Medical_and_Health_Sciences","United Arab Emirates","mal","21-25","ML",15
"Medical_and_Health_Sciences","United Arab Emirates","mal","21-25","MH",26
"Medical_and_Health_Sciences","United Arab Emirates","mal","21-25","HG",6
"Medical_and_Health_Sciences","United Arab Emirates","mal","21-25","TP",25
"Medical_and_Health_Sciences","United Arab Emirates","unkn","21-25","BT",1
"Medical_and_Health_Sciences","United Arab Emirates","unkn","21-25","HG",1
"Medical_and_Health_Sciences","United Arab Emirates","unkn","21-25","TP",1
"Medical_and_Health_Sciences","United Kingdom","fem","21-25","BT",490
"Medical_and_Health_Sciences","United Kingdom","fem","21-25","LW",884
"Medical_and_Health_Sciences","United Kingdom","fem","21-25","ML",721
"Medical_and_Health_Sciences","United Kingdom","fem","21-25","MH",589
"Medical_and_Health_Sciences","United Kingdom","fem","21-25","HG",455
"Medical_and_Health_Sciences","United Kingdom","fem","21-25","TP",1178
"Medical_and_Health_Sciences","United Kingdom","mal","21-25","BT",946
"Medical_and_Health_Sciences","United Kingdom","mal","21-25","LW",1584
"Medical_and_Health_Sciences","United Kingdom","mal","21-25","ML",1325
"Medical_and_Health_Sciences","United Kingdom","mal","21-25","MH",1253
"Medical_and_Health_Sciences","United Kingdom","mal","21-25","HG",976
"Medical_and_Health_Sciences","United Kingdom","mal","21-25","TP",3372
"Medical_and_Health_Sciences","United Kingdom","unkn","21-25","BT",50
"Medical_and_Health_Sciences","United Kingdom","unkn","21-25","LW",67
"Medical_and_Health_Sciences","United Kingdom","unkn","21-25","ML",49
"Medical_and_Health_Sciences","United Kingdom","unkn","21-25","MH",49
"Medical_and_Health_Sciences","United Kingdom","unkn","21-25","HG",39
"Medical_and_Health_Sciences","United Kingdom","unkn","21-25","TP",101
"Medical_and_Health_Sciences","United States","fem","21-25","BT",2562
"Medical_and_Health_Sciences","United States","fem","21-25","LW",4032
"Medical_and_Health_Sciences","United States","fem","21-25","ML",3099
"Medical_and_Health_Sciences","United States","fem","21-25","MH",2547
"Medical_and_Health_Sciences","United States","fem","21-25","HG",1883
"Medical_and_Health_Sciences","United States","fem","21-25","TP",4323
"Medical_and_Health_Sciences","United States","mal","21-25","BT",4279
"Medical_and_Health_Sciences","United States","mal","21-25","LW",7505
"Medical_and_Health_Sciences","United States","mal","21-25","ML",5934
"Medical_and_Health_Sciences","United States","mal","21-25","MH",5531
"Medical_and_Health_Sciences","United States","mal","21-25","HG",4098
"Medical_and_Health_Sciences","United States","mal","21-25","TP",12835
"Medical_and_Health_Sciences","United States","unkn","21-25","BT",271
"Medical_and_Health_Sciences","United States","unkn","21-25","LW",399
"Medical_and_Health_Sciences","United States","unkn","21-25","ML",305
"Medical_and_Health_Sciences","United States","unkn","21-25","MH",274
"Medical_and_Health_Sciences","United States","unkn","21-25","HG",201
"Medical_and_Health_Sciences","United States","unkn","21-25","TP",661
"Medical_and_Health_Sciences","Uruguay","fem","21-25","BT",5
"Medical_and_Health_Sciences","Uruguay","fem","21-25","LW",10
"Medical_and_Health_Sciences","Uruguay","fem","21-25","ML",3
"Medical_and_Health_Sciences","Uruguay","fem","21-25","MH",2
"Medical_and_Health_Sciences","Uruguay","mal","21-25","BT",7
"Medical_and_Health_Sciences","Uruguay","mal","21-25","LW",13
"Medical_and_Health_Sciences","Uruguay","mal","21-25","ML",2
"Medical_and_Health_Sciences","Uruguay","mal","21-25","HG",1
"Medical_and_Health_Sciences","Uruguay","mal","21-25","TP",4
"Medical_and_Health_Sciences","Uruguay","unkn","21-25","LW",1
"Medical_and_Health_Sciences","Uzbekistan","fem","21-25","MH",1
"Medical_and_Health_Sciences","Uzbekistan","mal","21-25","HG",1
"Medical_and_Health_Sciences","Uzbekistan","unkn","21-25","BT",1
"Medical_and_Health_Sciences","Uzbekistan","unkn","21-25","LW",1
"Medical_and_Health_Sciences","Venezuela","fem","21-25","BT",11
"Medical_and_Health_Sciences","Venezuela","fem","21-25","LW",16
"Medical_and_Health_Sciences","Venezuela","fem","21-25","ML",10
"Medical_and_Health_Sciences","Venezuela","fem","21-25","MH",4
"Medical_and_Health_Sciences","Venezuela","fem","21-25","HG",2
"Medical_and_Health_Sciences","Venezuela","fem","21-25","TP",2
"Medical_and_Health_Sciences","Venezuela","mal","21-25","BT",18
"Medical_and_Health_Sciences","Venezuela","mal","21-25","LW",15
"Medical_and_Health_Sciences","Venezuela","mal","21-25","ML",11
"Medical_and_Health_Sciences","Venezuela","mal","21-25","MH",10
"Medical_and_Health_Sciences","Venezuela","mal","21-25","HG",5
"Medical_and_Health_Sciences","Venezuela","mal","21-25","TP",3
"Medical_and_Health_Sciences","Venezuela","unkn","21-25","LW",1
"Medical_and_Health_Sciences","Venezuela","unkn","21-25","ML",1
"Medical_and_Health_Sciences","Vietnam","fem","21-25","BT",1
"Medical_and_Health_Sciences","Vietnam","fem","21-25","LW",1
"Medical_and_Health_Sciences","Vietnam","fem","21-25","ML",1
"Medical_and_Health_Sciences","Vietnam","mal","21-25","BT",5
"Medical_and_Health_Sciences","Vietnam","mal","21-25","LW",4
"Medical_and_Health_Sciences","Vietnam","mal","21-25","ML",4
"Medical_and_Health_Sciences","Vietnam","mal","21-25","MH",5
"Medical_and_Health_Sciences","Vietnam","mal","21-25","TP",7
"Medical_and_Health_Sciences","Yemen","mal","21-25","LW",1
"Medical_and_Health_Sciences","Zambia","fem","21-25","BT",2
"Medical_and_Health_Sciences","Zambia","fem","21-25","LW",5
"Medical_and_Health_Sciences","Zambia","fem","21-25","HG",1
"Medical_and_Health_Sciences","Zambia","fem","21-25","TP",3
"Medical_and_Health_Sciences","Zambia","mal","21-25","BT",4
"Medical_and_Health_Sciences","Zambia","mal","21-25","LW",1
"Medical_and_Health_Sciences","Zambia","mal","21-25","ML",2
"Medical_and_Health_Sciences","Zambia","mal","21-25","HG",2
"Medical_and_Health_Sciences","Zambia","mal","21-25","TP",5
"Medical_and_Health_Sciences","Zambia","unkn","21-25","LW",1
"Medical_and_Health_Sciences","Zambia","unkn","21-25","ML",1
"Medical_and_Health_Sciences","Zambia","unkn","21-25","TP",1
"Medical_and_Health_Sciences","Zimbabwe","fem","21-25","BT",3
"Medical_and_Health_Sciences","Zimbabwe","fem","21-25","LW",1
"Medical_and_Health_Sciences","Zimbabwe","fem","21-25","ML",3
"Medical_and_Health_Sciences","Zimbabwe","fem","21-25","MH",1
"Medical_and_Health_Sciences","Zimbabwe","fem","21-25","HG",1
"Medical_and_Health_Sciences","Zimbabwe","fem","21-25","TP",1
"Medical_and_Health_Sciences","Zimbabwe","mal","21-25","BT",6
"Medical_and_Health_Sciences","Zimbabwe","mal","21-25","LW",4
"Medical_and_Health_Sciences","Zimbabwe","mal","21-25","ML",7
"Medical_and_Health_Sciences","Zimbabwe","mal","21-25","MH",4
"Medical_and_Health_Sciences","Zimbabwe","mal","21-25","HG",3
"Medical_and_Health_Sciences","Zimbabwe","mal","21-25","TP",6
"Medical_and_Health_Sciences","Zimbabwe","unkn","21-25","BT",1
"Medical_and_Health_Sciences","Zimbabwe","unkn","21-25","LW",2
"Medical_and_Health_Sciences","Zimbabwe","unkn","21-25","MH",1
"Medical_and_Health_Sciences","Zimbabwe","unkn","21-25","TP",1
"Medical_and_Health_Sciences","Afghanistan","fem","6-9","LW",2
"Medical_and_Health_Sciences","Afghanistan","fem","6-9","ML",1
"Medical_and_Health_Sciences","Afghanistan","mal","6-9","LW",2
"Medical_and_Health_Sciences","Albania","fem","6-9","LW",1
"Medical_and_Health_Sciences","Albania","fem","6-9","MH",2
"Medical_and_Health_Sciences","Albania","mal","6-9","LW",1
"Medical_and_Health_Sciences","Algeria","fem","6-9","BT",2
"Medical_and_Health_Sciences","Algeria","fem","6-9","LW",9
"Medical_and_Health_Sciences","Algeria","fem","6-9","ML",3
"Medical_and_Health_Sciences","Algeria","fem","6-9","MH",1
"Medical_and_Health_Sciences","Algeria","mal","6-9","BT",3
"Medical_and_Health_Sciences","Algeria","mal","6-9","LW",7
"Medical_and_Health_Sciences","Algeria","mal","6-9","ML",3
"Medical_and_Health_Sciences","Algeria","mal","6-9","MH",2
"Medical_and_Health_Sciences","Algeria","mal","6-9","HG",1
"Medical_and_Health_Sciences","Algeria","mal","6-9","TP",1
"Medical_and_Health_Sciences","Algeria","unkn","6-9","BT",1
"Medical_and_Health_Sciences","Algeria","unkn","6-9","LW",4
"Medical_and_Health_Sciences","Algeria","unkn","6-9","MH",1
"Medical_and_Health_Sciences","Angola","fem","6-9","BT",1
"Medical_and_Health_Sciences","Angola","mal","6-9","LW",2
"Medical_and_Health_Sciences","Angola","mal","6-9","HG",2
"Medical_and_Health_Sciences","Antigua and Barbuda","unkn","6-9","LW",1
"Medical_and_Health_Sciences","Argentina","fem","6-9","BT",90
"Medical_and_Health_Sciences","Argentina","fem","6-9","LW",208
"Medical_and_Health_Sciences","Argentina","fem","6-9","ML",190
"Medical_and_Health_Sciences","Argentina","fem","6-9","MH",80
"Medical_and_Health_Sciences","Argentina","fem","6-9","HG",25
"Medical_and_Health_Sciences","Argentina","fem","6-9","TP",10
"Medical_and_Health_Sciences","Argentina","mal","6-9","BT",104
"Medical_and_Health_Sciences","Argentina","mal","6-9","LW",225
"Medical_and_Health_Sciences","Argentina","mal","6-9","ML",156
"Medical_and_Health_Sciences","Argentina","mal","6-9","MH",66
"Medical_and_Health_Sciences","Argentina","mal","6-9","HG",21
"Medical_and_Health_Sciences","Argentina","mal","6-9","TP",17
"Medical_and_Health_Sciences","Argentina","unkn","6-9","BT",7
"Medical_and_Health_Sciences","Argentina","unkn","6-9","LW",26
"Medical_and_Health_Sciences","Argentina","unkn","6-9","ML",5
"Medical_and_Health_Sciences","Argentina","unkn","6-9","TP",1
"Medical_and_Health_Sciences","Armenia","fem","6-9","BT",11
"Medical_and_Health_Sciences","Armenia","fem","6-9","LW",2
"Medical_and_Health_Sciences","Armenia","fem","6-9","ML",2
"Medical_and_Health_Sciences","Armenia","fem","6-9","MH",1
"Medical_and_Health_Sciences","Armenia","mal","6-9","BT",8
"Medical_and_Health_Sciences","Armenia","mal","6-9","LW",6
"Medical_and_Health_Sciences","Armenia","mal","6-9","ML",4
"Medical_and_Health_Sciences","Armenia","mal","6-9","MH",2
"Medical_and_Health_Sciences","Armenia","mal","6-9","HG",3
"Medical_and_Health_Sciences","Armenia","mal","6-9","TP",1
"Medical_and_Health_Sciences","Armenia","unkn","6-9","BT",5
"Medical_and_Health_Sciences","Armenia","unkn","6-9","LW",8
"Medical_and_Health_Sciences","Armenia","unkn","6-9","ML",1
"Medical_and_Health_Sciences","Australia","fem","6-9","BT",319
"Medical_and_Health_Sciences","Australia","fem","6-9","LW",1235
"Medical_and_Health_Sciences","Australia","fem","6-9","ML",1617
"Medical_and_Health_Sciences","Australia","fem","6-9","MH",859
"Medical_and_Health_Sciences","Australia","fem","6-9","HG",530
"Medical_and_Health_Sciences","Australia","fem","6-9","TP",511
"Medical_and_Health_Sciences","Australia","mal","6-9","BT",365
"Medical_and_Health_Sciences","Australia","mal","6-9","LW",1153
"Medical_and_Health_Sciences","Australia","mal","6-9","ML",1254
"Medical_and_Health_Sciences","Australia","mal","6-9","MH",704
"Medical_and_Health_Sciences","Australia","mal","6-9","HG",450
"Medical_and_Health_Sciences","Australia","mal","6-9","TP",589
"Medical_and_Health_Sciences","Australia","unkn","6-9","BT",40
"Medical_and_Health_Sciences","Australia","unkn","6-9","LW",159
"Medical_and_Health_Sciences","Australia","unkn","6-9","ML",138
"Medical_and_Health_Sciences","Australia","unkn","6-9","MH",54
"Medical_and_Health_Sciences","Australia","unkn","6-9","HG",37
"Medical_and_Health_Sciences","Australia","unkn","6-9","TP",49
"Medical_and_Health_Sciences","Austria","fem","6-9","BT",32
"Medical_and_Health_Sciences","Austria","fem","6-9","LW",201
"Medical_and_Health_Sciences","Austria","fem","6-9","ML",241
"Medical_and_Health_Sciences","Austria","fem","6-9","MH",144
"Medical_and_Health_Sciences","Austria","fem","6-9","HG",86
"Medical_and_Health_Sciences","Austria","fem","6-9","TP",94
"Medical_and_Health_Sciences","Austria","mal","6-9","BT",54
"Medical_and_Health_Sciences","Austria","mal","6-9","LW",280
"Medical_and_Health_Sciences","Austria","mal","6-9","ML",316
"Medical_and_Health_Sciences","Austria","mal","6-9","MH",198
"Medical_and_Health_Sciences","Austria","mal","6-9","HG",158
"Medical_and_Health_Sciences","Austria","mal","6-9","TP",181
"Medical_and_Health_Sciences","Austria","unkn","6-9","BT",9
"Medical_and_Health_Sciences","Austria","unkn","6-9","LW",35
"Medical_and_Health_Sciences","Austria","unkn","6-9","ML",12
"Medical_and_Health_Sciences","Austria","unkn","6-9","MH",12
"Medical_and_Health_Sciences","Austria","unkn","6-9","HG",8
"Medical_and_Health_Sciences","Austria","unkn","6-9","TP",6
"Medical_and_Health_Sciences","Azerbaijan","fem","6-9","BT",1
"Medical_and_Health_Sciences","Azerbaijan","fem","6-9","LW",1
"Medical_and_Health_Sciences","Azerbaijan","fem","6-9","HG",1
"Medical_and_Health_Sciences","Azerbaijan","mal","6-9","BT",5
"Medical_and_Health_Sciences","Azerbaijan","mal","6-9","LW",1
"Medical_and_Health_Sciences","Azerbaijan","mal","6-9","ML",2
"Medical_and_Health_Sciences","Azerbaijan","unkn","6-9","BT",2
"Medical_and_Health_Sciences","Azerbaijan","unkn","6-9","LW",6
"Medical_and_Health_Sciences","Bahrain","fem","6-9","BT",6
"Medical_and_Health_Sciences","Bahrain","fem","6-9","LW",5
"Medical_and_Health_Sciences","Bahrain","fem","6-9","ML",2
"Medical_and_Health_Sciences","Bahrain","fem","6-9","MH",1
"Medical_and_Health_Sciences","Bahrain","fem","6-9","TP",1
"Medical_and_Health_Sciences","Bahrain","mal","6-9","BT",7
"Medical_and_Health_Sciences","Bahrain","mal","6-9","LW",11
"Medical_and_Health_Sciences","Bahrain","mal","6-9","ML",6
"Medical_and_Health_Sciences","Bahrain","mal","6-9","MH",1
"Medical_and_Health_Sciences","Bahrain","mal","6-9","HG",2
"Medical_and_Health_Sciences","Bangladesh","fem","6-9","BT",20
"Medical_and_Health_Sciences","Bangladesh","fem","6-9","LW",29
"Medical_and_Health_Sciences","Bangladesh","fem","6-9","ML",11
